ID,magnitude,Cadence,duration,latitude,longitude,Teff,Teff_error,logg,logg_error,Type,var_lc,num_peaks,median_peaks,mad_peaks
190,17,1800,27.37,44.93,261.4,7498,100,-999,-999,  dSct,0.267755645784436,1,140.274580030715,0
191,10.8,120,27.4,34.26,142.42,13380,60,4.14,0.12,  SPB,6140.69863540308,15,144.598223504553,109.104782067567
192,15.3,20,27.4,18.1,220.26,7717,200,-999,-999,  Trans/Eclipse,46.8032108643427,12,10950.1242591125,8293.77774318334
193,7.8,1800,27.38,35.19,52.91,5665,300,-999,-999,  Trans/Eclipse,92504108.8661721,1,2.1600138240616,0
194,9.2,120,27.4,28.97,142.6,14321,100,4.23,0.1,  SPB,131786.768385965,34,350.95193829751,327.633366033307
195,15.2,1800,54.79,62.24,34.89,5171,200,-999,-999,  Trans/Eclipse,1.38901496910545,1,54.9823801632134,0
196,2.9,1800,27.38,12.84,54.04,4354,300,-999,-999,  Trans/Eclipse,477067346136.408,1,53.1363400719154,0
197,10,120,54.8,66.87,92.62,16634,100,4.15,0.1,  SPB,68608.9310944249,73,223.824813549195,212.517838029814
198,12.1,120,27.4,20.3,87.07,11990,60,4.27,0.09,  SPB,785.437875404382,8,66.2226108419609,27.961115111384
199,11,1800,27.38,16.34,243.21,5454,200,-999,-999,  Trans/Eclipse,6366.03107405857,3,42.5692423745953,23.1681215644643
200,13.7,1800,27.37,10.86,270.23,5057,200,3.63,0.1,  Solar-like,NA,NA,NA,NA
201,9.7,120,54.8,37.74,80.71,13380,60,4.14,0.12,  SPB,45022.5798169772,61,816.08754897118,892.691364334988
202,15.1,1800,27.38,19.01,187.85,4835,300,-999,-999,  Trans/Eclipse,NA,NA,NA,NA
203,8.3,1800,54.79,55.41,54.04,16420,140,4,0.15,  SPB,409424.425337483,6,29.5079183115315,13.8484269518113
204,7.9,120,27.4,37.57,216.2,14680,90,4.16,0.13,  SPB,3063898.33024456,50,848.319900545122,898.052297593203
205,3.8,1800,27.38,29.14,203.37,4969,200,-999,-999,  Trans/Eclipse,667802075.102353,2,41.8672282396741,29.3635679907971
206,5.7,1800,27.38,7.98,204.11,7240,144,3.97,0.15,  dSct+gDor hybrid,NA,NA,NA,NA
207,15.7,120,54.8,38.3,74.17,33113,100,3.93,0.1,  bCep,4.82265259584501,2,37.0464997445826,38.1950689832155
208,10.8,1800,27.38,44.79,176.17,7222,267,3.91,0.4,  dSct+gDor hybrid,NA,NA,NA,NA
209,15.5,1800,27.38,52.74,319.96,7294,100,-999,-999,  dSct+gDor hybrid,1.05622516901883,3,54.0540540533863,17.8090090087891
210,12.6,1800,27.38,25.98,168.67,4354,300,-999,-999,  Trans/Eclipse,NA,NA,NA,NA
211,13.2,1800,27.38,20.77,310.62,6673,180,4.19,0.4,  gDor,44.2101615545536,1,38.1810381805665,0
212,7.2,120,27.4,8.51,243.22,7335,200,3.86,0.1,  Solar-like,1466079.28431073,34,307.757885760482,329.887979536942
213,13.4,120,27.4,14.58,270.25,15066,100,3.97,0.1,  SPB,75.1800182475411,7,743.956156516156,1064.38793278757
214,15.1,120,27.4,50.62,102.57,10471,100,4.22,0.1,  SPB,10.6538681590364,6,222.885162704335,269.761212835965
215,8.4,1800,27.37,21.95,243.23,4944,300,-999,-999,  Trans/Eclipse,15550014.1477099,1,30.2720218303367,0
216,6.4,1800,82.19,66.99,278.69,6056,300,-999,-999,  Trans/Eclipse,1162716860.22249,10,13.4431425821606,14.8956529121484
